Key,Source,Context,Changes,English,French,German,Klingon,Spanish
challenge_silenceofthelambs_offer,,Challenge Info,KgNone,"ØOPOÕOÑ B¾ÆÜB½ÜÑ,\nECÅÜ T¾ HA½ËÅ ÙTÝ ÒAÚÜCKÝ, TO ÒHAÑ, ¥ CO CBOEÑ KOMAHØOÑ HAÁÅ¶ØAEM ÒA TOÁOÑ ÜÒØAÅEKA. T¾ OÄEHÓ XOPO½ B B¾ÆÜBAHÜÜ, HO ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ ÚPOÑTÜ ÙTOT TECT, Ü, BOÒMOÆHO, M¾ ÚOÒBOÅÜM TEÁE ÚPÜCOEØÜHÜTÓC¥ K HA½EMÝ KÅAHÝ.\n\nÝØAÄÜ, CÝMAC½EØ½ÜÑ ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ ÁAHÓ½Ü.","Salut la terreur,\nSi tu as trouvé ce message, tu sais maintenant que mon équipe et moi t'observons de loin. Tu te débrouilles pas mal en survie, mais voyons si tu réussis ce test. On te laissera peut-être rejoindre notre clan après ça.\n\nBonne chance, Jake le cinglé\n\nDéfi : tuer un zombie hurleur","Lieber Überlebender!\nWenn du diese Notiz gefunden hast, dann weißt du, dass meine Leute und ich dich aus der Ferne beobachtet haben. Du schlägst dich ganz gut im Überlebenskampf, aber sehen wir mal, ob du diesen Test bestehst. Und vielleicht darfst du dich dann unserem Klan anschließen.\n\nViel Glück! Crazy Jake\n\nHerausforderung: Töte einen Schreier-Zombie.",,"Querido/a sobreviviente:\nSi encuentras esta nota, sabrás que mi grupo y yo te hemos estado vigilando desde lejos. Se te da muy bien eso de sobrevivir, pero veamos si puedes pasar esta prueba. Si lo haces, quizá te puedas unir a nuestro clan.\n\nBuena suerte, Jake el Loco.\n\nDesafío: Mata a un zombi gritón."
challenge_silenceofthelambs_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÁAHÓ½Ü,Tuer des zombies hurleurs,Töte einen Schreier-Zombie,,Mata zombis gritones
challenge_drunkanddisorderly,,Challenge Info,KgNone,ÚÓ¥H¾Ñ ØEÁO½,Bagarre d'ivrogne,Dicht und dichter,,Embriaguez y escándalo
challenge_drunkanddisorderly_offer,,Challenge Info,KgNone,"CÅÝ½AÑ, ÁPOØ¥ÕA,\nECÅÜ Ý TEÁ¥ ÙTA ÒAÚÜCKA, TO ÒHAÑ, M¾ HAÁÅ¶ØAEM ÒA TOÁOÑ. T¾ OÄEHÓ XÜTËP, HO ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ B¾ÚOÅHÜTÓ ÙTO ÒAØAHÜE, Ü, BOÒMOÆHO, T¾ CMOÆE½Ó ÚPÜCOEØÜHÜTÓC¥ K HA½EÑ MAÅEHÓKOÑ KOMAHØE BECËÅ¾X B¾ÆÜB½ÜX.\n\nÁEÒÝMÜE - ÙTO MOË BTOPOE ÜM¥... ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ KÝÅAKAMÜ B COCTO¥HÜÜ OÚÓ¥HEHÜ¥","Écoute un peu,\nSi tu as ce message entre les mains, tu le sais déjà. On te surveille. Tu es assez habile, mais voyons si tu réussis cette tâche. On verra ensuite si tu peux rejoindre notre joyeuse bande de survivants.\n\nJake, surnommé le cinglé...\n\nDéfi : tuer des zombies à mains nues en étant ivre","Pass mal auf, du!\nWenn du im Besitz dieser Notiz bist, dann ist eines sicher: Wir beobachten dich. Du bist ja ganz clever, aber mal sehen, ob du diese Aufgabe erledigen kannst. Und vielleicht darfst du dich dann unserer kleinen Gruppe fröhlicher Überlebender anschließen.\n\nCrazy ist mein zweiter Vorname … Jake\n\nHerausforderung: Töte betrunken ein paar Zombies mit deinen Fäusten",,"Oye, tú:\nSi tienes esta nota, entonces debes saberlo. Te hemos estado vigilando. Eres muy hábil, pero vamos a ver si puedes hacer esto. Si lo haces, quizás te dejemos unirte a nuestra pequeña banda de alegres sobrevivientes.\n\nLoco es mi segundo nombre... Jake.\n\nDesafío: Mata zombis a puñetazos mientras estás borracho."
challenge_drunkanddisorderly_subtitle,,Challenge Info,KgNone,ÚÓ¥H¾M ÝÁÜTÓ ÒOMÁÜ KÝÅAKAMÜ,Tuer des zombies à mains nues en étant ivre,Betrunkener Faustkampf mit Zombies,,Emborráchate y pelea a puñetazos contra zombis.
challenge_nurseyoubacktohealth,,Challenge Info,KgNone,M¾ BAC B¾ÅEÄÜM,Besoin d'infirmières,Die kranken Schwestern,,Cuidarte hasta curarte
challenge_nurseyoubacktohealth_offer,,Challenge Info,KgNone,"ÙÑ, B¾ÆÜB½ÜÑ,\nECÅÜ Ý TEÁ¥ ÙTA ÒAÚÜCKA, TO ÒHAÑ, ÄTO M¾ CÅEØÝEM ÒA TOÁOÑ. HAM HPABÜTC¥ TBOÑ CTÜÅÓ, HO ÚPEÆÄE ÄEM M¾ PACCTEÅÜM KPACHÝ¶ KOBPOBÝ¶ ØOPOÆKÝ K HA½EMÝ ÅAÕEP¶ ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ CÚPABÜTÓC¥ C ÙTÜM HEÁOÅÓ½ÜM ÒAØAHÜEM.\n\nCÝMAC½EØ½ÜÑ «Ü MHE ÙTO HPABÜTC¥» ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-MEØCECTËP","La terreur,\nSi tu as trouvé ce message, tu sais qu'on te suit de près. Tu nous plais bien, mais avant de voir si on peut te dérouler le tapis rouge vers notre camp, il va falloir passer ce petit test.\n\nJake le cinglé, et pas qu'un peu\n\nDéfi : tuer des infirmières zombies","Hallo Überlebender!\nWenn du im Besitz dieser Notiz bist, heißt das, dass wir dich beobachten. Dein Stil gefällt uns, aber bevor wir dir den roten Teppich zu unserem Lager ausrollen, musst du erst diesen kleinen Test bestehen.\n\nCrazy „und so gefällt es mir“ Jake\n\nHerausforderung: Töte ein paar Krankenschwester-Zombies",,"Oye, sobreviviente:\nSi encontraste esta nota, sabrás que te estamos siguiendo. Nos gusta tu estilo, pero antes tender la alfombra roja a nuestro campamento, veamos si puedes pasar esta prueba.\n\nJake, loco de remate.\n\nDesafío: Mata a zombis enfermeros."
challenge_nurseyoubacktohealth_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-MEØCECTËP,Tuer des infirmières zombies,Töte ein paar Krankenschwester-Zombies,,Mata a Zombis Enfermeros.
challenge_copanattitude,,Challenge Info,KgNone,TËPKÜ C KOÚOM,Filature,Dein Freund und Helfer,,Siempre llevando la contra
challenge_copanattitude_offer,,Challenge Info,KgNone,"ÚÝTE½ECTBEHHÜK,\nTOT ®AKT, ÄTO T¾ ÄÜTAE½Ó ÙTO, HE CÅÝÄAÑHOCTÓ. MOÜ ÚAPHÜ ÝÆE ØABHO HAÁÅ¶ØA¶T ÒA TOÁOÑ, Ü M¾ BCEÕØA Ü¼EM HOBOÁPAHÇEB, KOTOP¾E BCË E¼Ë HA ÆÜBOÑ CTOPOHE ØEÅA. HO ÚPEÆØE ÄEM M¾ BCE CÁÅÜÒÜMC¥, M¾ XOTÜM, ÄTOÁ¾ T¾ CØEÅAÅ OØHO ØEÅÓÇE, ÄTOÁ¾ ÝBÜØETÓ, ÜÒ ÄEÕO T¾ CØEÅAH.\n\nOHÜ ÒOBÝT MEH¥ - CÝMAC½EØ½ÜÑ ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÚOÅÜÇEÑCKÜX","Salut la compagnie,\nSi tu lis ce message, ce n'est pas par hasard. Ça fait quelque temps qu'on t'observe, mes gars et moi. On cherche toujours de nouvelles recrues parmi les vivants. Mais avant qu'on se serre la pince, on voudrait que tu nous montres de quoi tu es capable.\n\nJake le cinglé, comme on m'appelle\n\nDéfi : tuer des flics zombies","Hallo Reisender!\nEs ist kein Zufall, dass du diese Notiz liest. Meine Jungs haben dich beobachtet und wir sind immer auf der Suche nach neuen Rekruten, die noch nicht das Zeitliche gesegnet haben. Aber bevor wir hier einen auf Kumpel machen, musst du diese Kleinigkeit erledigen, um zu zeigen, was du draufhast.\n\nMan nennt mich Crazy Jake\n\nHerausforderung: Töte ein paar Zombie-Polizisten",,"Viajero/a:\nEl que estés leyendo esta nota no es cosa del destino. Mis chicos te han estado observando. Siempre estamos en busca de reclutas nuevos que todavía tengan algo de vida en sus carnes. Pero antes de hacernos amigos, queremos que hagas algo para ver de qué estás hecho.\n\nMe llaman Jake el Loco.\n\nDesafío: Mata a zombis policía."
challenge_copanattitude_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÚOÅÜÇEÑCKÜX,Tuer des flics zombies,Töte ein paar Zombie-Polizisten,,Mata a Zombis Policía.
challenge_dogdaysareover,,Challenge Info,KgNone,COÁAÄÓÜ ØHÜ ÒAKOHÄÜÅÜCÓ,Un mal de chien,Wir gehen nicht vor die Hunde,,Adiós a los días de perro
challenge_dogdaysareover_offer,,Challenge Info,KgNone,"ÚOÒØPABÅ¥¶, HOBOÁPAHEÇ,\nÙTA ÒAÚÜCKA - ÚEPCOHAÅÓHOE ÚPÜÕÅA½EHÜE HA BCTÝÚÅEHÜE B HA½ KÅAH. M¾ ØABHO CÅEØÜM ÒA TOÁOÑ Ü BÜØÜM ÚOTEHÇÜAÅ. CØEÅAÑ ÙTÝ PAÁOTËHKÝ, Ü M¾ ÚOØÝMAEM O TBOËM ÚPÜCOEØÜHEHÜÜ K HAM. ØABAÑ ÚOCMOTPÜM, ØOCTATOÄHO ÅÜ T¾ KPEÚOK, ÄTOÁ¾ ÝÁÜTÓ ÒOMÁÜ-COÁAK.\n\n¥, MATÓ EÕO, CÝMAC½EØ½ÜÑ ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-COÁAK","Félicitations recrue,\nCe message est une invitation à rejoindre notre clan. On te suit depuis un moment et tu as du potentiel. Fais ce petit boulot et on te laissera peut-être nous rejoindre. Voyons si tu as le cran de tuer des chiens enragés.\n\nJe suis Jake, le foutrement cinglé\n\nDéfi : tuer des chiens enragés","Gratuliere Rekrut!\nDiese Notiz ist eine persönliche Einladung, unserem Klan beizutreten. Wir haben dich beobachtet und dein Potenzial erkannt. Erledige diese Aufgabe und wir überlegen uns, dich aufzunehmen. Mal sehen, ob du stark genug bist, um ein paar Zombie-Hunde zu töten.\n\nIch bin der verdammte Crazy Jake\n\nHerausforderung: Töte ein paar Zombie-Hunde",,"Felicitaciones, recluta:\nEsta nota es una invitación personal para que te unas a nuestro clan. Te hemos estado siguiendo y parece que tienes potencial. Termina este trabajito y tal vez consideremos dejar que te unas a nosotros. Veamos si eres lo suficientemente fuerte como para matar algunos perros zombi.\n\nSoy el maldito Jake el Loco.\n\nDesafío: Mata a perros zombi."
challenge_dogdaysareover_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-COÁAK,Tuer des chiens enragés,Töte ein paar Zombie-Hunde,,Mata a Perros Zombi.
challenge_itsybitsyspider,,Challenge Info,KgNone,ÜTCÜ-ÚAÝÄËK,Une araignée au plafond,Die klitzekleine Spinne,,Itsi bitsi araña
challenge_itsybitsyspider_offer,,Challenge Info,KgNone,"ÙÑ, ÁOÅBAH,\nECÅÜ T¾ ÄÜTAE½Ó ÙTÝ ÒAÚÜCKÝ, TO ØOÅÆEH ÚOH¥TÓ, KAK HE ÝØÜBÜTEÅÓHO, ÄTO M¾ OÇEHÜÅÜ TEÁ¥. Ý MEH¥ ØEÅÓÇE ØÅ¥ ÚPOCTAKOB, KAK T¾. CØEÅAÑ ÙTO, Ü BOÒMOÆHO, M¾ ÚPÜMEM TEÁ¥.\n\nÁEÒÝMHEE, ÄEM KOÕØA-ÅÜÁO... ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÚAÝKOB","Salut la buse,\nSi tu lis ce message, tu dois te douter qu'on t'évalue. J'ai le test idéal pour les idiots dans ton genre. Réussis-le et on te laissera peut-être nous rejoindre.\n\nJake le plus cinglé de tous...\n\nDéfi : tuer des zombies araignées","Hey du Trottel!\nWenn du diese Notiz liest, sollte es dich nicht überraschen, dass wir dich beobachten. Und ich habe genau den richtigen Test für einen Dummkopf wie dich. Erledige ihn und vielleicht nehmen wir dich auf.\n\nVerrückter als je zuvor … Jake\n\nHerausforderung: Töte ein paar Spinnen-Zombies",,"Oye, imbécil:\nSi estás leyendo esta nota, no te extrañará saber que te estemos evaluando. Tengo la prueba perfecta para alguien tan papanatas como tú. Hazlo y puede que te dejemos unirte.\n\nJake, más loco que nunca.\n\nDesafío: Mata a algunas arañas zombi."
challenge_itsybitsyspider_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÚAÝKOB,Tuer des zombies araignées,Töte ein paar Spinnen-Zombies,,Mata a algunas Arañas Zombi.
challenge_ladykiller,,Challenge Info,KgNone,CEPØÇEEØ,"Femmes, je vous aime",Frauenheld,,Rompecorazones
challenge_ladykiller_offer,,Challenge Info,KgNone,"ØOPOÕOÑ HEÒHAKOMEÇ,\nMO¥ KOMAHØA CÅEØOBAÅA ÒA TOÁOÑ Ü CKAÒAÅA, ÄTO B TEÁE ECTÓ ÚOTEHÇÜAÅ. OHÜ CKAÒAÅÜ, ÄTO ECÅÜ T¾ CMOÆE½Ó ÚPOÑTÜ ÙTO ÜCÚ¾TAHÜE, TO Ý HAC MOÆET HAÑTÜCÓ CBOÁOØHOE MECTO ØÅ¥ HOBOÁPAHÇA.\n\nCÝMAC½EØ½ÜÑ «KAK ÅÜCA» ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÆEH¼ÜH","Salut toi,\nMon équipe te suit depuis un certain temps et tu fais preuve de potentiel. Si tu réussis ce défi, il se pourrait qu'on ait de la place pour une nouvelle recrue dans notre campement.\n\nJake le renard cinglé\n\nDéfi : tuer des femmes zombies","Lieber Fremder!\nMeine Leute haben dich beobachtet und berichten, dass du Potenzial hast. Wenn du diese Herausforderung schaffst, haben wir in unserem Lager vielleicht Platz für noch einen neuen Rekruten.\n\nCrazy „wie ein Fuchs“ Jake\n\nHerausforderung: Töte ein paar weibliche Zombies",,"Querido/a extraño/a:\nMi grupo te ha estado siguiendo y dice que tienes potencial. Dicho esto, si pasas este desafío, quizá haya lugar para un recluta nuevo en nuestro campamento.\n\nJake, loco como una cabra.\n\nDesafío: Mata a algunas zombis mujer."
challenge_ladykiller_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ÆEH¼ÜH,Tuer des femmes zombies,Töte ein paar weibliche Zombies,,Mata a algunas Zombis Mujer.
challenge_maneater,,Challenge Info,KgNone,Å¶ØOEØ,Un monde d'hommes,Echte Kerle,,Devorahombres
challenge_maneater_offer,,Challenge Info,KgNone,"ÙÑ, MÝØAK,\nÚÝCTO½Ó - ÚÝCTOE, ÁEÒÅ¶ØHOE MECTO. M¾ ÚPÜCMATPÜBAÅÜ ÒA TOÁOÑ Ü ØÝMA¶, T¾ CMOÕ Á¾ CTATÓ OTÅÜÄH¾M ØOÚOÅHEHÜEM K HA½EMÝ KÅAHÝ. HO ÚPEÆØE ÄEM M¾ ÚPÜMEM E¼Ë OØÜH POT, KOTOP¾Ñ HÝÆHO ÁÝØET KOPMÜTÓ, TEÁE HÝÆHO ØOKAÒATÓ, ÄTO T¾ ØOCTOÜH. B¾ÚOÅHÜ ÙTO ÒAØAHÜE, Ü ÁÝØEM CÄÜTATÓ, ÄTO T¾ ÚPÜH¥T.\n\nCÝMAC½EØ½ÜÑ «HO BCË E¼Ë ÚÜHA¶¼ÜÑC¥» ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-MÝÆÄÜH","Salut trou de balle,\nOn se sent vite seul sur les terres désolées. Après observation, on trouve que tu pourrais être une bonne recrue pour notre clan. Mais avant qu'on accepte une nouvelle bouche à nourrir, il va falloir que tu fasses tes preuves. Accomplis cette tâche et on verra.\n\nJake le cinglé, mais toujours en forme\n\nDéfi : tuer des hommes zombies","Hey Arschloch!\nDas Ödland ist einsam und trostlos. Wir haben dich beobachtet und denken, dass du gut zu unserem Klan passen würdest. Aber bevor wir noch ein hungriges Maul mehr durchfüttern müssen, musst du dich erst als würdig erweisen. Erledige diese Aufgabe und vielleicht nehmen wir dich auf.\n\nCrazy „aber noch immer fit“ Jake\n\nHerausforderung: Töte ein paar männliche Zombies",,"Oye, estúpido:\nEl páramo es un lugar solitario y desolado. Te hemos seguido la pista y creemos haber encontrado una adición buena a nuestro clan. Pero antes de tener otra boca que alimentar, debemos asegurarnos de que te lo mereces. Completa esta tarea y lo pensaremos.\n\nJake, loquito, pero coleando.\n\nDesafío: Mata a un par zombis hombre."
challenge_maneater_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-MÝÆÄÜH,Tuer des hommes zombies,Töte ein paar männliche Zombies,,Mata a un par Zombis Hombre.
challenge_imalumberjackandimokay,,Challenge Info,KgNone,¥ ÅECOPÝÁ Ü MHE XOPO½O,Va falloir bûcher,Ich bin Holzfäller und mir geht’s gut,,Soy un leñador y me parece bien
challenge_imalumberjackandimokay_offer,,Challenge Info,KgNone,"ÙÑ, HEØOHOCOK,\nM¾ CÅEØÜM ÒA TOÁOÑ Ü ÒHAEM, KTO T¾. MHE KAÆETC¥, ÄTO T¾ MOÆE½Ó XOPO½O ÚOÒAÁOTÜTÓC¥ O CEÁE, HO ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ CÚPABÜTÓC¥ C ÙTÜM ÜCÚ¾TAHÜEM. CØEÅAÑ ÙTO, Ü M¾, BOÒMOÆHO, ÚPÜÕÅACÜM TEÁ¥ B HA½ ÄACTH¾Ñ KÅÝÁ. TEÁE ÅÝÄ½E OØETÓC¥ ÚOTEÚÅEE.\n\n¥ CXOÆÝ C ÝMA, CÝMAC½EØ½ÜÑ ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO ÒOMÁÜ-ØPOBOCEKOB ÚOÆAPH¾M TOÚOPOM","Salut macaque,\nOn t'observe et on sait qui tu es. Tu as l'air de bien te débrouiller, mais voyons si tu arrives à relever ce défi. Fais ça correctement et tu auras peut-être le droit de rejoindre notre club privé. Couvre-toi bien surtout.\n\nJake le cinglé pas bien dans sa tête\n\nDéfi : tuer des bûcherons zombies avec une hache de pompier","Hey Bastard!\nWir haben dich beobachtet und wir wissen, wer du bist. Du scheinst gut auf dich selbst aufpassen zu können. Mal sehen, ob du dich auch dieser Herausforderung stellen kannst. Erledige das und vielleicht nehmen wir dich in unseren privaten Klub auf. Zieh dich lieber warm an.\n\nDer durchgeknallte Crazy Jake\n\nHerausforderung: Töte ein paar Holzfäller-Zombies mit einer Feueraxt",,"Oye, anormal:\nTe hemos estado vigilando y sabemos quién eres. Parece que puedes cuidarte solo bastante bien, pero vamos a ver si puedes hacer esto. Hazlo y puede que te admitamos en nuestro club privado. Será mejor que te abrigues.\n\nDe remate, Jake el Loco.\n\nDesafío: Mata a un par zombis leñador con un hacha de bombero."
challenge_imalumberjackandimokay_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO CHEÆH¾X ÒOMÁÜ,Tuer des zombies des neiges,Töte ein paar Schnee-Zombies,,Mata a un par zombis de nieve.
challenge_yournothingspecial,,Challenge Info,KgNone,B TEÁE HET HÜÄEÕO OCOÁEHHOÕO,Tu n'as rien de spécial,Du bist nichts Besonderes,,No eres especial
challenge_yournothingspecial_offer,,Challenge Info,KgNone,"CÅÝ½AÑ, ÝÁÅ¶ØOK,\nEØÜHCTBEHHA¥ ÚPÜÄÜHA, ÚOÄEMÝ T¾ HE MËPTB - T¾ MHE HPABÜ½ÓC¥. BEPHO, M¾ HAÁÅ¶ØAEM ÒA TOÁOÑ. HAM Á¾ ÚPÜÕOØÜÅC¥ ÄEÅOBEK C TBOÜMÜ TAÅAHTAMÜ, ÚOÙTOMÝ, ECÅÜ T¾ CÚPABÜ½ÓC¥ C ÙTOÑ MAÅEHÓKOÑ ÒAØAÄKOÑ, T¾ CMOÆE½Ó BCTÝÚÜTÓ B CÝMAC½EØ½Ý¶ KOMAHØÝ.\n\n¥ CXOÆÝ C ÝMA, Ü MHE ÙTO HPABÜTC¥, CÝMAC½EØ½ÜÑ ØÆEÑK\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO OCOÁ¾X ÒAPAÆËHH¾X","Écoute débile,\nSi tu es toujours en vie, c'est parce que je t'aime bien. Et ouais, on te surveille. Quelqu'un avec tes talents pourrait nous être utile, alors si tu arrives à venir à bout de cette petite tâche, tu pourras peut-être rejoindre l'équipe du cinglé.\n\nJake le cinglé comme pas possible\n\nDéfi : tuer des zombies infectés spéciaux","Hör zu, du Arsch!\nDu bist nur noch am Leben, weil ich dich mag. Ganz recht, wir beobachten dich. Wir könnten jemanden mit deinen Talenten gebrauchen. Wenn du also diese klitzekleine Aufgabe erledigen kannst, schaffst du es vielleicht ins Team Crazy.\n\nIch bin so was von durchgeknallt, aber so gefällt es mir! Crazy Jake\n\nHerausforderung: Töte ein paar besondere infizierte Zombies",,"Escucha, idiota:\nSi no estás bajo tierra es porque me caes bien. Es cierto, te hemos estado vigilando. Nos vendría bien alguien con tu talento, así que si puedes acabar esta sencilla tarea, puede que formes parte del Equipo Loco.\n\nEstoy tocado y me encanta, Jake el Loco.\n\nDesafío: Mata a un par zombis especiales infectados."
challenge_yournothingspecial_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ HECKOÅÓKO OCOÁ¾X ÒAPAÆËHH¾X,Tuer des infectés spéciaux,Töte ein paar besondere Infizierte,,Mata a un par especiales infectados.
challenge_killthewabbit,,Challenge Info,KgNone,ÝÁÜTÓ KBOÅÜKA,Laaapin,Kaninchenzeit,,Mata al conejito.
challenge_killthewabbit_offer,,Challenge Info,KgNone,"ÚPÜBET, B¾ÆÜB½ÜÑ,\nECÅÜ T¾ ÚOØH¥Å ÙTÝ ÒAÚÜCKÝ, TO ÒHAÑ, M¾ HAÁÅ¶ØAEM ÒA TOÁOÑ. T¾ OÁÅAØAE½Ó HAB¾KAMÜ B¾ÆÜBAHÜ¥, HO ØABAÑ ÚOCMOTPÜM, CMOÆE½Ó ÅÜ T¾ CÚPABÜTÓC¥ C ÙTÜM ÜCÚ¾TAHÜEM, Ü M¾, BOÒMOÆHO, ÚOÒBOÅÜM TEÁE ÚPÜCOEØÜHÜTÓC¥ K HAM.\n\nÝØAÄÜ, CKOÅÓÒKÜÑ BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO KPOÅÜKOB C OÁPEÒA","Bien le bonjour,\nSi tu as récupéré ce message, tu sais qu'on t'observe. Tu t'y connais en survie, c'est certain, mais voyons si tu peux relever ce défi et peut-être qu'on te laissera nous rejoindre.\n\nBonne chance, Willie le rusé\n\nDéfi : tuer des lapins avec un fusil à pompe à canon scié","Hallihallo, Überlebender!\nWenn du diese Notiz gefunden hast, weißt du, dass wir dich beobachtet haben. Du bist ein Überlebenskünstler, das muss man dir lassen, aber sehen wir mal, ob du diese Herausforderung bestehst. Und vielleicht nehmen wir dich dann auf.\n\nViel Glück! Slick Willie\n\nHerausforderung: Töte ein paar Hasen mit einer abgesägten Schrotflinte",,"Qué hay, sobreviviente:\nSi recogiste esta nota, sabrás que te estamos observando. Tus habilidades de supervivencia son buenas, pero vamos a ver si puedes superar este desafío. Quizá te dejemos entrar si lo haces.\n\nBuena suerte, Willie el Escurridizo.\n\nDesafío: Mata a un par conejos con una escopeta recortada."
challenge_killthewabbit_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ KPOÅÜKOB C ØPOÁOBÜKA,Tuer des lapins avec un fusil,Töte Hasen mit einer Schrotflinte,,Mata a un par conejos con una escopeta.
challenge_nailsomechicks,,Challenge Info,KgNone,ÚOÑMATÓ KÝPÜÇÝ,Fais-toi des poulettes,Nagel ein paar Hühner,,Remacha los pollos
challenge_nailsomechicks_offer,,Challenge Info,KgNone,"ÚPÜBET, ØPÝÕ,\nECÅÜ T¾ ÄÜTAE½Ó ÙTÝ ÒAÚÜCKÝ, TO ÒHAÑ, M¾ HAÁÅ¶ØAEM ÒA TOÁOÑ. M¾ XOTÜM ØOÁABÜTÓ B HA½Ü P¥Ø¾ HECKOÅÓKO HOBÜÄKOB, Ü ¥ ØÝMA¶, ÄTO T¾ MOÆE½Ó CTATÓ OØHÜM ÜÒ HÜX. B¾ÚOÅHÜ ÙTÝ PAÁOTÝ, Ü M¾, BOÒMOÆHO, B¾ØEÅÜM E¼Ë OØHO MECTEÄKO ØÅ¥ Ç¾ÚÅËHKA B HA½EM KÝP¥THÜKE. HÝ, ECÅÜ T¾ KÝPOÄKA, XA-XA.\n\nCKOÅÓÒÄE, ÄEM ÕÝCÜHOE ØEPÓMO... BÜÅÅÜ\n\nÜCÚ¾TAHÜE: ÝÁÜTÓ HECKOÅÓKO KÝPÜÇ C ÕBOÒØOMËTA","Salut camarade,\nSi tu lis ce message, tu sais qu'on te surveille. On cherche de nouvelles recrues et on pense que tu peux faire l'affaire. Fais ce petit boulot et il se peut qu'on prenne une volaille de plus au poulailler. Enfin, sauf si t'es une poule mouillée, haha.\n\nWillie le rusé comme un renard...\n\nDéfi : tuer des poulets avec un pistolet à clous","Hallo Freund!\nWenn du diese Notiz liest, weißt du, dass wir dich beobachtet haben. Wir suchen nach neuen Rekruten und ich denke, du hast, was wir brauchen. Erledige diese kleine Aufgabe und vielleicht machen wir Platz für noch ein Huhn in unserem Hühnerstall. Außer du bist ein feiges Huhn. Haha.\n\nGlatter als eingefettete Gänsescheiße … Willie\n\nHerausforderung: Töte ein paar Hühner mit einer Nagelpistole",,"Hola:\nSi estás leyendo esta nota, sabrás que tienes compañía. Buscamos nuevos reclutas y creemos que tú tienes lo necesario. Haz este trabajito y puede que haya sitio para una gallina más en nuestro corral. A menos que seas una verdadera gallina. Ja, ja.\n\nWillie, más escurridizo que una mierda de pavo engrasada.\n\nDesafío: Mata a algunos pollos con la pistola de clavos."
challenge_nailsomechicks_subtitle,,Challenge Info,KgNone,ÝÁÜTÓ KÝPÜÇ C ÕBOÒØOMËTA,Tuer des poulets avec un pistolet à clous,Töte Hühner mit einer Nagelpistole,,Mata a pollos con la pistola de clavos.
challenge_thatlldopig,,Challenge Info,KgNone,ÄTO CØEÅAET CBÜHKA,Espèce de porc,"Gut gemacht, Schwein",,"Eso es todo, puerco"
