Key,Source,Context,Changes,English,French,German,Klingon,Spanish
quest_scrap_ulmDiscGrinder_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nПластиковые отходы: 5; \nжелезный лом: 7; Медные провода: 2; \nПечатная плата: 1; Малый электродвигатель: 1; \nТранзистор: 4; Конденсаторы: 4; \nПереключатель: 1; Диод: 1; \nПлавкий предохранитель: 1; Резистор: 3; ",,,,
quest_scrap_ulmHydraulicPress,,Quest Info,KgNone,"Гидравлический пресс",,,,
quest_scrap_ulmHydraulicPress_subtitle,,Quest Info,KgNone,"Гидравлический пресс",,,,
quest_scrap_ulmHydraulicPress_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nПластиковые отходы: 2; \nжелезный лом: 25; Медный лом: 2; \nМедные провода: 5; Печатная плата: 1; \nБольшой электромотор: 1; Транзистор: 4; \nКонденсаторы: 5; Переключатель: 1; \nДиод: 1; Плавкий предохранитель: 1; ",,,,
quest_scrap_ulmHydraulicPress_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nПластиковые отходы: 2; \nжелезный лом: 25; Медный лом: 2; \nМедные провода: 5; Печатная плата: 1; \nБольшой электромотор: 1; Транзистор: 4; \nКонденсаторы: 5; Переключатель: 1; \nДиод: 1; Плавкий предохранитель: 1; ",,,,
quest_scrap_ulmAdvancedWelder,,Quest Info,KgNone,"Сварочный аппарат",,,,
quest_scrap_ulmAdvancedWelder_subtitle,,Quest Info,KgNone,"SVАRОСНNIY АРРАRАТ",,,,
quest_scrap_ulmAdvancedWelder_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nПластиковые отходы: 3; \nжелезный лом: 20; Медный лом: 2; \nМедные провода: 10; Печатная плата: 2; \nТранзистор: 4; Конденсаторы: 10; \nПереключатель: 2; Диод: 1; \nПлавкий предохранитель: 1; Резистор: 2; ",,,,
quest_scrap_ulmAdvancedWelder_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nПластиковые отходы: 3; \nжелезный лом: 20; Медный лом: 2; \nМедные провода: 10; Печатная плата: 2; \nТранзистор: 4; Конденсаторы: 10; \nПереключатель: 2; Диод: 1; \nПлавкий предохранитель: 1; Резистор: 2; ",,,,
quest_scrap_ulm9mmBoxST,,Quest Info,KgNone,"Коробка 9ММ фабричных патронов",,,,
quest_scrap_ulm9mmBoxST_subtitle,,Quest Info,KgNone,"Коробка 9ММ фабричных патронов",,,,
quest_scrap_ulm9mmBoxST_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n9ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm9mmBoxST_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n9ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm9mmBoxHP,,Quest Info,KgNone,"Коробка 9ММ фабричных разрывных патронов",,,,
quest_scrap_ulm9mmBoxHP_subtitle,,Quest Info,KgNone,"Коробка 9ММ фабричных разрывных патронов",,,,
quest_scrap_ulm9mmBoxHP_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n9ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm9mmBoxHP_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n9ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm10mmBoxST,,Quest Info,KgNone,"Коробка 10ММ фабричных патронов",,,,
quest_scrap_ulm10mmBoxST_subtitle,,Quest Info,KgNone,"Коробка 10ММ фабричных патронов",,,,
quest_scrap_ulm10mmBoxST_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n10ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm10mmBoxST_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n10ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm10mmBoxHP,,Quest Info,KgNone,"Коробка 10ММ фабричных разрывных патронов",,,,
quest_scrap_ulm10mmBoxHP_subtitle,,Quest Info,KgNone,"Коробка 10ММ фабричных разрывных патронов",,,,
quest_scrap_ulm10mmBoxHP_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n10ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm10mmBoxHP_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n10ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm44MagBoxST,,Quest Info,KgNone,"Коробка 44МАg фабричных патронов",,,,
quest_scrap_ulm44MagBoxST_subtitle,,Quest Info,KgNone,"Коробка 44МАg фабричных патронов",,,,
quest_scrap_ulm44MagBoxST_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n44МАg Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm44MagBoxST_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n44МАg Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm44MagBoxHP,,Quest Info,KgNone,"Коробка 44МАg фабричных разрывных патронов",,,,
quest_scrap_ulm44MagBoxHP_subtitle,,Quest Info,KgNone,"Коробка 44МАg фабричных разрывных патронов",,,,
quest_scrap_ulm44MagBoxHP_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n44МАg Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm44MagBoxHP_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n44МАg Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm357MagBoxST,,Quest Info,KgNone,"Коробка 357МАg фабричных патронов",,,,
quest_scrap_ulm357MagBoxST_subtitle,,Quest Info,KgNone,"Коробка 357МАg фабричных патронов",,,,
quest_scrap_ulm357MagBoxST_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n357 Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm357MagBoxST_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n357Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm357MagBoxHP,,Quest Info,KgNone,"Коробка 357МАg фабричных разрывных патронов",,,,
quest_scrap_ulm357MagBoxHP_subtitle,,Quest Info,KgNone,"Коробка 357МАg фабричных разрывных патронов",,,,
quest_scrap_ulm357MagBoxHP_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n357 Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm357MagBoxHP_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n357Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm762mmBoxST,,Quest Info,KgNone,"Коробка 762ММ фабричных патронов",,,,
quest_scrap_ulm762mmBoxST_subtitle,,Quest Info,KgNone,"Коробка 762ММ фабричных патронов",,,,
quest_scrap_ulm762mmBoxST_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n762ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm762mmBoxST_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n762ММ Патрон фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm762mmBoxHP,,Quest Info,KgNone,"Коробка 762ММ фабричных разрывных патронов",,,,
quest_scrap_ulm762mmBoxHP_subtitle,,Quest Info,KgNone,"Коробка 762ММ фабричных разрывных патронов",,,,
quest_scrap_ulm762mmBoxHP_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\n762ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulm762mmBoxHP_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\n762ММ Патрон разрывной фабричный: 50; \nБумага: 6; ",,,,
quest_scrap_ulmShellBox,,Quest Info,KgNone,"Коробка фабричных патронов к дробовику",,,,
quest_scrap_ulmShellBox_subtitle,,Quest Info,KgNone,"Коробка фабричных патронов к дробовику",,,,
quest_scrap_ulmShellBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nПАТРОН ДРОБОВИКА: 50; \nБумага: 6; ",,,,
quest_scrap_ulmShellBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nПАТРОН ДРОБОВИКА: 50; \nБумага: 6; ",,,,
quest_scrap_ulmSlugBox,,Quest Info,KgNone,"Коробка патронов жакан к дробовику",,,,
quest_scrap_ulmSlugBox_subtitle,,Quest Info,KgNone,"Коробка патронов жакан к дробовику",,,,
quest_scrap_ulmSlugBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nПУЛЯ ДРОБОВИКА: 50; \nБумага: 6; ",,,,
quest_scrap_ulmSlugBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nПУЛЯ ДРОБОВИКА: 50; \nБумага: 6; ",,,,
quest_scrap_ulmNailBox,,Quest Info,KgNone,"Коробка с гвоздями",,,,
quest_scrap_ulmNailBox_subtitle,,Quest Info,KgNone,"Коробка с гвоздями",,,,
quest_scrap_ulmNailBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nГвозди: 50; \nБумага: 6; ",,,,
quest_scrap_ulmNailBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nГвозди: 50; \nБумага: 6; ",,,,
quest_scrap_ulmScrewBox,,Quest Info,KgNone,"Коробка с шурупами",,,,
quest_scrap_ulmScrewBox_subtitle,,Quest Info,KgNone,"Коробка с шурупами",,,,
quest_scrap_ulmScrewBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nШуруп: 50; \nБумага: 6; ",,,,
quest_scrap_ulmScrewBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nШуруп: 50; \nБумага: 6; ",,,,
quest_scrap_ulmMREBox,,Quest Info,KgNone,"Коробка Военных Сухпайков",,,,
quest_scrap_ulmMREBox_subtitle,,Quest Info,KgNone,"Коробка Военных Сухпайков",,,,
quest_scrap_ulmMREBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nВоенные Сухпайки: 10; ",,,,
quest_scrap_ulmMREBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nВоенные Сухпайки: 10; ",,,,
quest_scrap_ulmCigarBox,,Quest Info,KgNone,"Коробка сигар",,,,
quest_scrap_ulmCigarBox_subtitle,,Quest Info,KgNone,"Коробка сигар",,,,
quest_scrap_ulmCigarBox_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nСИГАРЕТА: 4; \nКартон: 1; ",,,,
quest_scrap_ulmCigarBox_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nСИГАРЕТА: 4; \nКартон: 1; ",,,,
quest_scrap_ulmSmallHeadphones,,Quest Info,KgNone,"Маленькие наушники",,,,
quest_scrap_ulmSmallHeadphones_subtitle,,Quest Info,KgNone,"Маленькие наушники",,,,
quest_scrap_ulmSmallHeadphones_desc,,Quest Info,KgNone,"Следующие компоненты будут извлечены на запчасти:\nМедные провода: 1; \nКуски Резины: 1; ",,,,
quest_scrap_ulmSmallHeadphones_offer,,Quest Info,KgNone,"После более тщательного изучения Следующие компоненты будут извлечены на запчасти:\nМедные провода: 1; \nКуски Резины: 1; ",,,,
quest,,Category,KgNone,"ЗАДАНИЕ",,,,
challenge,,Category,KgNone,"ИСПЫТАНИЕ",,,,
treasure,,Category,KgNone,"СОКРОВИЩЕ",,,,
bonus,,Category,KgNone,"ДОПОЛНИТЕЛЬНО",,,,
questChain,,Category,KgNone,"СЕРИЯ ЗАДАНИЙ",,,,
difficulty_veryeasy,,Difficulty,KgNone,"ОЧЕНЬ ЛЕГКО",,,,
difficulty_easy,,Difficulty,KgNone,"ЛЕГКО",,,,
difficulty_medium,,Difficulty,KgNone,"СРЕДНЕ",,,,
difficulty_hard,,Difficulty,KgNone,"ТЯЖЕЛО",,,,
difficulty_insane,,Difficulty,KgNone,"НЕВОЗМОЖНО",,,,
started,,Keywords,KgNone,"NАСНАТО",,,,
completed,,Keywords,KgNone,"ZАVЕRSНЕNО",,,,
failed,,Keywords,KgNone,"РRОVАLЕNО",,,,
optional,,Keywords,KgNone,"НЕОБЯЗАТЕЛЬНО",,,,
RewardTypeQuest,,Keywords,KgNone,"НАГРАДА",,,,
RewardTypeChainQuest,,Keywords,KgNone,"СЕРИЯ НАГРАД",,,,
ObjectiveAnimalKill_keyword,,Keywords,KgNone,"УБИТЬ",,,,
ObjectiveAssemble_keyword,,Keywords,KgNone,"СОБРАТЬ",,,,
ObjectiveBlockPickup_keyword,,Keywords,KgNone,"ВЗЯТЬ",,,,
ObjectiveBlockPlace_keyword,,Keywords,KgNone,"РАЗМЕСТИТЬ",,,,
ObjectiveBlockUpgrade_keyword,,Keywords,KgNone,"УЛУЧШИТЬ",,,,
ObjectiveBuff_keyword,,Keywords,KgNone,"ПОЛУЧИТЬ",,,,
ObjectiveCraft_keyword,,Keywords,KgNone,"СДЕЛАТЬ",,,,
ObjectiveFetch_keyword,,Keywords,KgNone,"СОБРАТЬ",,,,
ObjectiveGoto_keyword,,Keywords,KgNone,"НАЙТИ {0}",,,,
ObjectiveExchangeItemFrom_keyword,,Keywords,KgNone,"ЗАПОЛНИТЬ",,,,
ObjectiveOpenWindow_keyword,,Keywords,KgNone,"ОТКРЫТЬ ОКНО «{0}»",,,,
ObjectiveRepair_keyword,,Keywords,KgNone,"ПОЧИНИТЬ",,,,
ObjectiveScrap_keyword,,Keywords,KgNone,"ПЕРЕРАБОТАТЬ",,,,
ObjectiveSpendSkillPoints_keyword,,Keywords,KgNone,"ПОТРАТИТЬ {0} ОЧКОВ НАВЫКА",,,,
ObjectiveTime_keyword,,Keywords,KgNone,"ВРЕМЯ",,,,
ObjectiveTreasureChest_keyword,,Keywords,KgNone,"НАЙТИ СОКРОВИЩЕ",,,,
ObjectiveWear_keyword,,Keywords,KgNone,"НАДЕТЬ",,,,
ObjectiveZombieKill_keyword,,Keywords,KgNone,"УБИТЬ",,,,
RequirementBuff_keyword,,Keywords,KgNone,"ЭФФЕКТ",,,,
RequirementHolding_keyword,,Keywords,KgNone,"ИСПОЛЬЗОВАТЬ",,,,
RequirementLevel_keyword,,Keywords,KgNone,"УРОВЕНЬ",,,,
RequirementWearing_keyword,,Keywords,KgNone,"НАДЕТЬ",,,,
RewardExp_keyword,,Keywords,KgNone,"ОП",,,,
RewardLevel_keyword,,Keywords,KgNone,"УРОВЕНЬ",,,,
RewardRecipe_keyword,,Keywords,KgNone,"ОТКРЫТ РЕЦЕПТ",,,,
RewardSkill_keyword,,Keywords,KgNone,"НАВЫК",,,,
RewardSkillPoint_keyword,,Keywords,KgNone,"ОЧКО НАВЫКОВ",,,,
requirementGroupFireaxe,,Requirement Group,KgNone,"ИМЕТЬ ПОЖАРНЫЙ ТОПОР",,,,
requirementGroupShotgun,,Requirement Group,KgNone,"ИМЕТЬ ДРОБОВИК",,,,
tutorialTipQuest01,,Popup Tip,KgNone,"ДОРОГОЙ ДРУГ,\n\nПУСТОШЬ МОЖЕТ БЫТЬ БЕСПОЩАДНЫМ МЕСТОМ, И ПОХОЖЕ, ЧТО ВАМ МОЖЕТ ПРИГОДИТЬСЯ ЛЮБАЯ ПОМОЩЬ. ЭТО КРАТКОЕ РУКОВОДСТВО ПОМОЖЕТ ВАМ ВЫЖИТЬ. ЕСЛИ ВЫ ЗАВЕРШИТЕ ЕГО, МЫ МОГЛИ БЫ ВЗЯТЬ ВАС В НОВЫЙ ШТАТ. ПОСЕЛЕНИЕ «БЕЛАЯ РЕКА», ОНО СУЩЕСТВУЕТ И БЕЗОПАСНО.\n\nУДАЧИ, НОЙ",,,,
tutorialTipQuest02,,Popup Tip,KgNone,"ОСНОВЫ ВЫЖИВАНИЯ - ВАШЕ АКТИВНОЕ ЗАДАНИЕ. СТАТУС ЗАДАНИЯ ОТОБРАЖАЕТСЯ В «ОБОЗРЕВАТЕЛЕ ЦЕЛЕЙ», НАХОДЯЩЕМСЯ В ПРАВОЙ ВЕРХНЕЙ ЧАСТИ ЭКРАНА. ДЛЯ ПОЛУЧЕНИЯ ДОПОЛНИТЕЛЬНОЙ ИНФОРМАЦИИ ПО ЗАДАНИЯМ ОТКРОЙТЕ ВАШ ИНВЕНТАРЬ И ПЕРЕЙДИТЕ В МЕНЮ «ЗАДАНИЯ».",,,,
skillPointTip,,Popup Tip,EnChanged,"ВЫ ЗАРАБОТАЛИ «ОЧКО НАВЫКА». ДЛЯ ТОГО, ЧТОБЫ ПОТРАТИТЬ ЕГО, ОТКРОЙТЕ ВАШ ИНВЕНТАРЬ И ПЕРЕЙДИТЕ В МЕНЮ «НАВЫКИ», ЗАТЕМ ВЫДЕЛИТЕ НУЖНЫЙ НАВЫК И ПРИОБРЕТИТЕ ЕГО.",,,,
quest_BasicSurvival,,Quest Info,KgNone,"ОСНОВЫ ВЫЖИВАНИЯ",,,,
quest_BasicSurvival1,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 1/8",,,,
quest_BasicSurvival1_subtitle,,Quest Info,Reordered,"СДЕЛАТЬ СПАЛЬНЫЙ МЕШОК",,,,
quest_BasicSurvival1_description,,Quest Info,Reordered,"СДЕЛАЙТЕ СПАЛЬНЫЙ МЕШОК, СОБИРАЯ РАСТИТЕЛЬНЫЕ ВОЛОКНА. ПОСЛЕ ТОГО, КАК СОБЕРЁТЕ ВСЕ ИНГРЕДИЕНТЫ, ОТКРОЙТЕ ИНВЕНТАРЬ, ПЕРЕЙДИТЕ В РАЗДЕЛ «ОСНОВНОЕ», ВЫБЕРИТЕ РЕЦЕПТ И НАЖМИТЕ КНОПКУ «СДЕЛАТЬ». РАЗМЕСТИТЕ СПАЛЬНЫЙ МЕШОК В УДОБНОМ ДЛЯ ВАС МЕСТЕ, ПРЕДВАРИТЕЛЬНО ЭКИПИРОВАВ ЕГО И ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. ПОСЛЕ ТОГО, КАК РАЗМЕСТИТЕ, ВЫ УВИДИТЕ ИКОНКУ КРОВАТИ НА ВАШИХ КОМПАСЕ И КАРТЕ. ЭТО ПОЗВОЛИТ ВАМ НЕ ЗАБЛУДИТЬСЯ ПО ПУТИ ДОМОЙ И БУДЕТ ЯВЛЯТЬСЯ ТОЧКОЙ ВОЗРОЖДЕНИЯ В СЛУЧАЕ СМЕРТИ.",,,,
quest_BasicSurvival2,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 2/8",,,,
quest_BasicSurvival2_subtitle,,Quest Info,Reordered,"СДЕЛАТЬ КАМЕННЫЙ ТОПОР",,,,
quest_BasicSurvival2_description,,Quest Info,Reordered,"ИЗГОТОВЛЕНИЕ КАМЕННОГО ТОПОРА ПОМОЖЕТ ВАМ ЗАЩИЩАТЬСЯ И СОБИРАТЬ ИНГРЕДИЕНТЫ ДЛЯ РЕМЕСЛА. СОБЕРИТЕ ИНГРЕДИЕНТЫ, УДАРЯЯ ПО ТРАВЕ, КАМНЮ ИЛИ ДЕРЕВЯННЫМ ОБЪЕКТАМ. ВЫ ТАКЖЕ МОЖЕТЕ ПОДОБРАТЬ МАЛЕНЬКИЕ КАМНИ, СМОТРЯ НА НИХ И С ПОМОЩЬЮ ДЕЙСТВИЯ «ВЗЯТЬ». ПОСЛЕ ТОГО, КАК СОБЕРЁТЕ ВСЕ ИНГРЕДИЕНТЫ, ОТКРОЙТЕ ИНВЕНТАРЬ И НАЙДИТЕ КАМЕННЫЙ ТОПОР В РАЗДЕЛЕ «ОСНОВНОЕ» ОКНА «РЕМЕСЛО». СДЕЛАЙТЕ КАМЕННЫЙ ТОПОР.",,,,
quest_BasicSurvival3,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 3/8",,,,
quest_BasicSurvival3_subtitle,,Quest Info,Reordered,"СДЕЛАТЬ ОДЕЖДУ ИЗ ВОЛОКОН",,,,
quest_BasicSurvival3_description,,Quest Info,Reordered,"ИЗГОТОВЬТЕ ОДЕЖДУ ИЗ ВОЛОКОН, ЧТОБЫ ЗАЩИТИТЬ СЕБЯ ОТ ПОВРЕЖДЕНИЙ И ОСТАВАТЬСЯ СОГРЕТЫМ В ХОЛОДНУЮ ПОГОДУ. СОБЕРИТЕ РАСТИТЕЛЬНЫЕ ВОЛОКНА, УДАРЯЯ ПО ТРАВЕ И НЕБОЛЬШИМ РАСТЕНИЯМ. ПОСЛЕ ТОГО, КАК СОБЕРЁТЕ ВСЕ ИНГРЕДИЕНТЫ, ОТКРОЙТЕ ИНВЕНТАРЬ И ПЕРЕЙДИТЕ В РАЗДЕЛ «ОДЕЖДА» ОКНА «РЕМЕСЛО». СДЕЛАЙТЕ ОДЕЖДУ ИЗ ВОЛОКОН.",,,,
quest_BasicSurvival4,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 4/8",,,,
quest_BasicSurvival4_subtitle,,Quest Info,Reordered,"НАДЕТЬ ОДЕЖДУ ИЗ ВОЛОКОН",,,,
quest_BasicSurvival4_description,,Quest Info,Reordered,"To wear your plant fiber clothing, access the Inventory and select an article of clothing, then select Wear in the Action window. Once dressed, access the Character menu to see the insulation and defense your worn clothing provides in the top left of the Character window.",,,,
quest_BasicSurvival5,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 5/8",,,,
quest_BasicSurvival5_subtitle,,Quest Info,Reordered,"СДЕЛАТЬ ДЕРЕВЯННУЮ ДУБИНУ",,,,
quest_BasicSurvival5_description,,Quest Info,Reordered,"СОБЕРИТЕ ДРЕВЕСИНУ, УДАРЯЯ ПО ДЕРЕВЬЯМ ИЛИ КУСТАМПОСЛЕ ТОГО, КАК СОБЕРЁТЕ ВСЕ ИНГРЕДИЕНТЫ, ОТКРОЙТЕ ИНВЕНТАРЬ И НАЙДИТЕ ДЕРЕВЯННУЮ ДУБИНУ В РАЗДЕЛЕ «ОСНОВНОЕ» ОКНА «РЕМЕСЛО». СДЕЛАЙТЕ ДЕРЕВЯННУЮ ДУБИНУ.",,,,
quest_BasicSurvival6,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 6/8",,,,
quest_BasicSurvival6_subtitle,,Quest Info,Reordered,"СДЕЛАТЬ ЛУК И СТРЕЛЫ",,,,
quest_BasicSurvival6_description,,Quest Info,Reordered,"ТЕПЕРЬ У ВАС ЕСТЬ ОРУЖИЕ БЛИЖНЕГО БОЯ, НО ВЫ ТАКЖЕ МОЖЕТЕ ИСПОЛЬЗОВАТЬ И ОРУЖИЕ ДАЛЬНЕГО БОЯ. СОБЕРИТЕ ДРЕВЕСИНУ, КАМЕНЬ, РАСТИТЕЛЬНЫЕ ВОЛОКНА И НАЙДИТЕ ПЕРЬЯ В ГНЁЗДАХ НА ЗЕМЛЕ. ПОСЛЕ ТОГО, КАК СОБЕРЁТЕ ВСЕ ИНГРЕДИЕНТЫ, ОТКРОЙТЕ РАЗДЕЛ «ОСНОВНОЕ» В ОКНЕ «РЕМЕСЛО». СДЕЛАЙТЕ ДЕРЕВЯННЫЙ ЛУК И СТРЕЛЫ.",,,,
quest_BasicSurvival7,,Quest Info,Reordered,"ОСНОВЫ ВЫЖИВАНИЯ 7/8",,,,
quest_BasicSurvival7_subtitle,,Quest Info,Reordered,"ЗАКЛАДКА БАЗЫ",,,,
quest_BasicSurvival7_description,,Quest Info,Reordered,"СОБЕРИТЕ ДРЕВЕСИНУ И ИЗГОТОВЬТЕ ДЕРЕВЯННЫЕ КАРКАСЫ В РАЗДЕЛЕ «ОСНОВНОЕ» ОКНА «РЕМЕСЛО». РАЗМЕСТИТЕ ДЕРЕВЯННЫЕ КАРКАСЫ НА ЗЕМЛЕ, ЭКИПИРОВАВ ИХ И ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. УЛУЧШИТЕ ИХ С ПОМОЩЬЮ КАМЕННОГО ТОПОРА, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ, ПОКА В ВАШЕМ ИНВЕНТАРЕ НАХОДИТСЯ ДОПОЛНИТЕЛЬНАЯ ДРЕВЕСИНА.",,,,
quest_BasicSurvival8,,Quest Info,KgNone,"ОСНОВЫ ВЫЖИВАНИЯ 8/8",,,,
quest_BasicSurvival8_subtitle,,Quest Info,KgNone,"РАЗЖЕЧЬ КОСТЁР",,,,
quest_BasicSurvival8_description,,Quest Info,KgNone,"СОБЕРИТЕ МАЛЕНЬКИЕ КАМНИ И СДЕЛАЙТЕ КОСТЁР В РАЗДЕЛЕ ОСНОВНОЕ ОКНА РЕМЕСЛО. ЭКИПИРУЙТЕ КОСТЁР И РАЗМЕСТИТЕ ЕГО В УДОБНОМ ДЛЯ ВАС МЕСТЕ, ИСПОЛЬЗУЯ КЛАВИШУ ВТОРИЧНОГО ДЕЙСТВИЯ. ПОСЛЕ РАЗМЕЩЕНИЯ ВЫ СМОЖЕТЕ ИСПОЛЬЗОВАТЬ КОСТЁР, ЧТОБЫ СОГРЕТЬСЯ ИЛИ ДЛЯ ПРИГОТОВЛЕНИЯ РАЗЛИЧНЫХ ПРЕДМЕТОВ.",,,,
quest_WhiteRiverCitizen,,Quest Info,KgNone,"ГРАЖДАНИН «БЕЛАЯ РЕКА»",,,,
quest_WhiteRiverCitizen1,,Quest Info,KgNone,"ГРАЖДАНИН «БЕЛАЯ РЕКА» 1/1",,,,
quest_WhiteRiverCitizen1_subtitle,,Quest Info,KgNone,"ПУТЬ ДО ПОСЕЛЕНИЯ",,,,
quest_WhiteRiverCitizen1_description,,Quest Info,KgNone,"ХОРОШАЯ РАБОТА, ВЫЖИВШИЙ,\n\nВЫ ДОКАЗАЛИ, ЧТО ОБЛАДАЕТЕ БОЛЬШИМ ПОТЕНЦИАЛОМ. МЫ ОТМЕТИЛИ НА ВАШЕЙ КАРТЕ РАСПОЛОЖЕНИЕ БЛИЖАЙШЕГО АВАНПОСТА «БЕЛАЯ РЕКА». ТАМ ВЫ НАЙДЁТЕ ТОРГОВЦА, У КОТОРОГО СМОЖЕТЕ КУПИТЬ ИЛИ ПРОДАТЬ ТОВАРЫ И ЗАИМЕТЬ ТОРГОВУЮ ИСТОРИЮ С ОДНИМ ИЗ НАШИХ ДРУЖЕСТВЕННЫХ ГРАЖДАН.\n\nДОБРО ПОЖАЛОВАТЬ НА БОРТ, НОЙ",,,,
challenge_silenceofthelambs,,Challenge Info,KgNone,"МОЛЧАНИЕ ЯГНЯТ",,,,
